loan_id,amount,tenure,status,start_date,dpd,person_id,name,gender,address,pan,dob
LN75986,155502,36,closed,2023-02-07,15,P002105,vbmaXmfl,M,"""gRhNL City""",YNIFV2716H,20-07-1987
LN71185,162927,6,active,2023-01-10,67,P002106,lpQBMHLM,F,"""hREfc City""",EGYPM1275X,28-03-1980
LN77950,157900,6,default,2022-09-08,82,P002107,rzCWKmUA,M,"""iAzyv City""",AASRH2594H,20-07-1977
LN29552,93220,36,default,2021-10-10,77,P002108,xOuKniNS,F,"""FFUxQ City""",XDEVW5977E,07-01-1984
LN50866,307367,12,closed,2023-06-05,12,P002109,EpOvhIJp,M,"""Ubsnz City""",IDPET5840D,23-05-1970
LN33143,16721,36,active,2020-03-03,41,P002110,sKaaQIki,F,"""CWYFY City""",YQAXL7361D,08-12-1999
LN63457,68655,24,closed,2023-04-27,33,P002111,mFsLIoiL,M,"""zXVkg City""",UQSZJ6523O,25-09-1985
LN24430,74807,36,closed,2020-01-26,63,P002112,sLNkGykJ,F,"""FciFG City""",QOONU3671H,06-10-1974
LN84405,238004,36,closed,2023-02-28,75,P002113,ZSajlRRQ,F,"""yaLeF City""",YKKJI9873L,16-05-1997
LN94713,414798,12,closed,2023-10-02,89,P002114,AbKrmndZ,F,"""OdcdP City""",DDIVA4655A,14-03-1973
LN25279,463275,24,closed,2022-06-15,31,P002115,GgOxFOwh,F,"""KcFTI City""",PUULF9994N,01-06-1977
LN86402,282589,12,default,2020-11-13,35,P002116,gZKsyQSG,F,"""vuRkR City""",TLRJL5817S,20-11-1991
LN70479,465096,36,active,2023-11-26,35,P002117,EDqfTUWu,M,"""YxbVX City""",XAZHU6146G,17-08-1973
LN74202,128698,24,active,2021-07-08,10,P002118,TbdsgBJk,F,"""StMnA City""",RGUYY8488Z,21-11-1977
LN69911,226347,24,default,2024-06-26,86,P002119,evOJaMwL,F,"""cSkfo City""",EDJZQ5295O,23-08-1975
LN40487,162416,24,closed,2024-05-03,6,P002120,ieuLHrVp,F,"""wruCw City""",FDKKY7088A,06-10-1987
LN37209,265693,12,closed,2024-06-23,46,P002121,LLroCEtw,F,"""oeOPu City""",QAAJS4132K,07-02-2001
LN44884,261494,24,default,2020-03-10,6,P002122,fwJCmFBJ,M,"""tJqRa City""",MCJDS8070B,01-03-1992
LN83614,356464,6,closed,2022-03-11,10,P002123,OXYeoIYu,F,"""Ztfou City""",XLVAO8843Z,18-11-1985
LN98794,381588,36,closed,2024-11-16,34,P002124,LClQoEOS,M,"""UZydr City""",CMULD8506F,06-09-1980
LN59526,53401,24,closed,2021-10-09,62,P002125,DmOIFTgY,F,"""bdVRP City""",DEXEY5058Y,25-11-1971
LN71985,179250,36,active,2021-01-22,9,P002126,wSJCXMhF,F,"""iyYni City""",RPTIG7259X,06-04-2005
LN88313,273588,12,active,2023-04-13,89,P002127,CxnAdeeA,F,"""QLMaz City""",TRLCM8900F,05-09-1985
LN79352,445050,6,closed,2023-12-11,85,P002128,zyBGfwiy,M,"""FtLxm City""",BMGEF7725H,15-03-2004
LN58068,336397,12,active,2022-01-08,38,P002129,npEzOOHq,F,"""YCUYA City""",LRFAE3069G,04-10-1985
LN45633,396427,24,closed,2020-06-23,16,P002130,OWcusvol,F,"""neOFF City""",CXQVD8130H,12-08-1982
LN71398,305834,24,active,2020-04-27,63,P002131,NSUBlJTI,F,"""wTjqA City""",CVICW2159S,15-09-1974
LN17097,368450,6,closed,2020-01-12,79,P002132,uDGnyhjN,F,"""WUQQx City""",DUTQN2733N,18-05-1978
LN98815,470125,24,default,2020-02-23,73,P002133,AfFrCGky,M,"""yGnCi City""",ZCJEH9637A,17-10-1976
LN70118,70789,36,closed,2022-10-05,25,P002134,FewQhXoD,M,"""OrkDo City""",QYEJF2687Y,11-08-1998
LN12791,90183,36,closed,2024-08-23,22,P002135,fIYZCjRf,M,"""WYxNA City""",ACQYK3235U,20-06-2000
LN69857,280229,24,active,2022-03-04,60,P002136,Kpluvmvk,M,"""VJhVL City""",RVLIU5703F,19-05-1995
LN97761,117819,24,default,2021-02-17,75,P002137,yLZtaNER,M,"""AlqKI City""",BAOAF8748K,14-02-1981
LN88318,53919,6,closed,2023-07-20,63,P002138,EgnWMSyL,M,"""ALFmY City""",KKLCH9581W,05-07-1994
LN95862,219333,36,default,2024-01-13,89,P002139,IrsDBBFr,M,"""UBFYg City""",NLHDQ5546W,02-09-1971
LN23335,237271,6,active,2024-12-25,39,P002140,pHIRoWoz,F,"""fZxsE City""",MWVIW1010N,23-09-1972
LN72849,442902,24,default,2022-07-08,53,P002141,LzifqbOP,F,"""tujBx City""",ULOBC9998N,20-01-1993
LN14816,24665,6,closed,2021-02-15,52,P002142,bHnSTYHu,M,"""aEqJw City""",OXVAJ6068D,08-05-1973
LN35702,403284,36,closed,2020-10-20,82,P002143,uMgmfImt,M,"""kNdFK City""",VIQZI5713Y,08-03-2002
LN21799,402683,24,default,2024-07-19,79,P002144,enlHaiiT,M,"""uPvpR City""",UFAGP3291R,19-09-1986
LN22368,207394,6,active,2024-08-20,37,P002145,qtVAewyq,M,"""yNCRY City""",AEATV4658N,09-08-1997
LN13745,396273,12,closed,2024-10-11,52,P002146,ijPPhuQS,F,"""NzyPl City""",UQKYS3483H,12-02-1991
LN49658,417432,36,default,2020-04-04,12,P002147,NiradbyR,F,"""slSmi City""",GEOGN7879Z,12-03-1986
LN55300,460791,24,default,2022-05-20,66,P002148,UxNwTFdl,M,"""rSPLT City""",PSOQU4733K,25-03-1999
LN15750,414742,12,default,2022-02-07,31,P002149,HeBVNsEy,F,"""JSQRt City""",CPPWV2999W,08-05-1985
LN99822,141061,12,active,2021-05-21,20,P002150,PCqHQbAC,M,"""pehPQ City""",PIPIJ4126Y,20-12-1984
LN98520,87848,24,active,2020-11-15,20,P002151,uzEClNuC,F,"""VNoig City""",DSWTI9224V,09-06-1983
LN46233,243843,12,active,2022-04-09,61,P002152,IlBQdgNB,M,"""woMYr City""",FOYDL3019N,27-07-1985
LN18220,165588,6,active,2023-10-22,5,P002153,ymMDMccd,M,"""qQQKD City""",QPXSE2746W,26-11-1973
LN48305,156915,24,closed,2021-06-11,23,P002154,YFpaetSJ,F,"""jQbPQ City""",SXWUJ7944X,27-04-1996
LN88234,392024,24,default,2020-06-01,61,P002155,hZvMHBBt,M,"""xNCpb City""",NBIRF9779F,01-03-1994
LN74161,65179,6,active,2023-01-08,62,P002156,fWuOxffp,F,"""loGbH City""",MZWBR8589O,26-09-1974
LN25107,346856,12,closed,2022-07-27,45,P002157,poTWHlJT,F,"""fzjmO City""",UXBSO6591M,01-05-1972
LN84095,439370,36,default,2020-03-22,35,P002158,NLLhHPyp,M,"""DqFVd City""",FBUQK8533V,07-09-1994
LN20434,375464,6,active,2020-09-22,19,P002159,ghyxpvbi,M,"""xYjCL City""",IZOBB7074W,14-07-1986
LN84587,290253,12,closed,2024-07-13,66,P002160,ROIUkDRH,F,"""tHbHB City""",QRWXB7106E,17-12-1983
LN33493,52914,36,active,2020-06-19,86,P002161,gliyTMrN,M,"""BlGAR City""",LCIVA5414X,02-07-1999
LN15035,493502,12,active,2022-09-15,34,P002162,HJCBqdGO,F,"""ZHshD City""",MKJSS4734T,24-01-2003
LN33552,63694,24,active,2021-07-13,68,P002163,cuBEYKdS,F,"""aUrkR City""",OKBHN8710W,26-09-1981
LN49443,279816,24,active,2024-04-02,15,P002164,ajrXEtZk,M,"""NflFM City""",XWETI3607H,05-07-1978
LN33245,440863,24,default,2024-03-11,78,P002165,ZBXJRqAT,F,"""bgUMa City""",ZVVXQ7436Y,19-10-1983
LN10487,414478,12,default,2021-06-28,7,P002166,cQSMqBby,F,"""ERCVh City""",CRGCF3842T,15-10-1985
LN14798,102711,12,active,2023-08-09,72,P002167,zvbVuQJX,F,"""KAEbt City""",UDQRY5397B,05-05-1983
LN77080,100136,6,default,2021-10-01,50,P002168,zrQxYMic,M,"""muvql City""",ZYLPP3694P,03-09-1974
LN62887,392368,12,closed,2021-02-28,11,P002169,PMvImTKi,F,"""uIoII City""",AECJX8178G,23-07-1989
LN78894,323789,24,active,2021-06-09,81,P002170,cZoUiLlI,M,"""dQvkQ City""",XBLDL9459L,17-06-1975
LN84942,188087,24,default,2021-11-18,38,P002171,bsgnjjvI,F,"""vTwBA City""",CLHCY1713P,21-08-1990
LN96677,209930,6,active,2023-09-12,23,P002172,cskGvENN,M,"""ansso City""",WEQSY3447N,28-09-1991
LN98264,470348,36,closed,2024-07-02,8,P002173,NoYwfoxN,F,"""JrcmR City""",ERFCH7386K,14-10-1974
LN74423,59419,12,default,2021-07-19,78,P002174,GNQEzzdR,M,"""YoySw City""",OEKOV3739C,01-09-1998
LN30084,468563,36,default,2022-07-23,38,P002175,uzQwidAW,F,"""pMlTX City""",IXYNE6672S,03-03-1971
LN33686,39942,12,closed,2021-05-19,29,P002176,YGUtzMXw,M,"""JzSDA City""",QARGL8724N,17-09-1981
LN83664,134067,36,closed,2024-08-08,23,P002177,CQvwjzCe,F,"""GlXfM City""",NMKDF2646G,22-04-1983
LN84622,443481,24,active,2020-12-14,3,P002178,evNTjuDK,F,"""pDLji City""",BADTA7392R,19-07-1992
LN70282,268408,24,closed,2021-01-18,36,P002179,KLSnTbKz,F,"""BrprW City""",YHOHL5212E,07-07-2003
LN78750,342616,36,active,2021-04-07,86,P002180,xtzPFGIV,F,"""FqmNh City""",UIOYB2000J,20-09-1977
LN47461,294081,24,default,2021-02-19,51,P002181,LVChYidZ,F,"""YmhTj City""",MTEFD3559Z,13-02-1992
LN26826,95704,36,default,2020-06-06,87,P002182,xklMcoRi,F,"""KBQCS City""",KWYLA5562Q,03-08-1992
LN74707,314238,36,active,2022-05-20,36,P002183,aiFSJPRP,M,"""rpOsr City""",LDKKL1929N,25-02-1996
LN31384,460662,36,default,2020-06-17,70,P002184,pNKTuTwR,M,"""hXYfw City""",DOXWU9627S,23-05-1988
LN92216,334989,12,active,2023-01-26,74,P002185,zfWjbNud,M,"""vIJgv City""",OBKNB3269I,21-07-1976
LN90453,28616,12,default,2021-08-26,74,P002186,nnAPelKZ,F,"""qoSFe City""",HSOFD5102Q,25-04-1971
LN17912,476141,6,default,2024-10-17,2,P002187,KSoXXKXC,M,"""yPIGx City""",ILEQG9658T,08-02-1999
LN21219,447750,36,active,2024-05-21,84,P002188,MvWksJGp,M,"""ATAaq City""",WAOCZ7579C,10-01-1999
LN73325,393198,24,active,2020-01-06,42,P002189,KLFtgoLe,F,"""yTDka City""",IBYRA7437L,24-02-1995
LN82455,272998,6,active,2021-12-05,85,P002190,bISWoyNX,F,"""xLpFC City""",NEYXW8769C,20-09-1982
LN77544,163349,36,closed,2023-05-02,85,P002191,gmkuPBMA,M,"""gNzvU City""",EIRQZ8182Y,20-09-1973
LN19840,135174,24,closed,2023-11-21,50,P002192,fsEjLwIP,M,"""owqfT City""",BVOTY1024R,16-01-1983
LN72180,451107,36,active,2022-02-19,71,P002193,OajKyWpy,F,"""JdNlP City""",JHUZX7969S,27-12-1973
LN97713,304498,12,default,2023-10-17,21,P002194,nKDtlNoq,M,"""PgRud City""",NLQQF2520A,16-09-1985
LN24142,283678,12,default,2020-02-07,45,P002195,IHrNyBhc,M,"""TUpfz City""",DLIMS7947I,10-04-2000
LN47774,290497,36,active,2023-04-06,59,P002196,ImUprQSO,F,"""TIKop City""",QUFYB6239B,14-08-2002
LN74518,337581,12,default,2023-09-15,27,P002197,aGgNCUPF,M,"""EcDNo City""",TFNMB2821D,26-01-1978
LN88503,144035,6,default,2020-10-21,39,P002198,XWxzENIq,F,"""zjbzq City""",ABPPP8908T,05-03-1998
LN22882,50438,36,active,2023-10-21,72,P002199,JxTQuqCB,M,"""QQJgg City""",JQTRS9976D,12-08-1971
LN82608,313999,6,closed,2021-06-16,44,P002200,jCpAUzPc,F,"""xvLwU City""",LUMVE6980W,02-07-1999
LN47224,255367,36,active,2024-04-28,58,P002201,uklRTzZg,F,"""fMczZ City""",OVSWX1628H,24-07-1990
LN35137,73054,24,default,2024-11-09,90,P002202,beDhiBgX,F,"""JeIGC City""",SBDKP2401Q,23-07-1987
LN24965,236341,6,default,2020-12-05,90,P002203,WjxqacnW,F,"""SFqrV City""",RSBNX9417O,15-09-2000
LN19228,345810,12,default,2022-01-18,34,P002204,yzRconjR,M,"""KbXMP City""",YCDRX1851P,10-02-1993
LN11565,45585,36,active,2023-10-24,1,P002205,JKWjqwHy,F,"""WimBO City""",MOWWQ4059F,22-01-1993
LN66892,349625,12,active,2024-09-28,73,P002206,sgbCHHMy,F,"""XNkxJ City""",TGJSY4219R,07-01-1970
LN96401,346863,36,default,2024-02-02,62,P002207,LIqUfhwx,M,"""NIlZp City""",ARNBB5526Y,11-09-1977
LN53340,46426,12,closed,2024-08-10,0,P002208,sRHjshpw,M,"""aKXPX City""",POMLQ4033B,20-01-1985
LN70495,192629,24,closed,2020-04-22,53,P002209,NJzqehUY,F,"""Psxqu City""",ZUBHZ5984T,14-04-2000
LN29750,119700,36,closed,2020-01-15,16,P002210,ZOlDuuON,M,"""DMhBc City""",ZWXDB7517D,21-09-1996
LN65547,319033,12,closed,2023-04-18,10,P002211,aidTvdOm,F,"""RlErN City""",AURRZ6088G,21-12-2002
LN93715,227028,6,active,2023-11-06,70,P002212,mutYJWRZ,F,"""nOCPG City""",TRKTU8583F,02-07-1998
LN42549,92776,24,default,2021-12-26,33,P002213,saDQkwwA,F,"""nbVKY City""",WCBVY8768S,12-11-1975
LN57935,489587,12,default,2021-11-17,85,P002214,SypNJFlL,F,"""ryMlv City""",THDCQ6999J,06-10-1995
LN75330,343858,6,closed,2023-11-10,42,P002215,sIcvzIeG,F,"""dpfNd City""",BCNAR7645H,16-01-1974
LN48638,116266,12,default,2021-06-09,30,P002216,OPqqZZYa,F,"""DQlWk City""",ODJPU6712I,16-03-1996
LN90969,491312,6,default,2020-04-15,70,P002217,lcEfTpGg,M,"""WoiIb City""",JITPK7995I,12-01-2001
LN73837,461546,36,closed,2022-11-13,73,P002218,LIsTFDgs,M,"""FOJlv City""",KSAEL2129G,25-05-2004
LN70178,72116,12,default,2020-04-05,17,P002219,bDsmYDcJ,M,"""zAMYZ City""",BTBWH2577B,18-09-1972
LN62915,263836,6,active,2022-06-22,51,P002220,IHJLCwPZ,F,"""Fhcbp City""",RAXAY9117U,20-11-1983
LN11481,228838,36,closed,2023-05-10,68,P002221,qFOBzjir,F,"""txuzj City""",RDAED1507E,09-03-1977
LN92510,257502,36,default,2021-08-12,76,P002222,tHcRwLEA,M,"""ArFjq City""",GHOQB9066T,24-04-1970
LN90465,22884,36,active,2024-09-23,59,P002223,AJGcHZHK,F,"""CjSEI City""",UPQAR1886W,21-04-2004
LN22136,305570,6,default,2024-12-04,43,P002224,XTbgsuRd,F,"""rRuez City""",BGZQN1188W,03-08-1974
LN88907,31286,6,closed,2023-02-16,53,P002225,dpWiqvCL,M,"""ymCwu City""",DIFWK1591F,27-03-1984
LN22966,268105,6,active,2024-05-20,38,P002226,ceDEilZQ,M,"""GxghO City""",JJASH5859I,08-10-1979
LN70146,14931,36,default,2020-03-17,52,P002227,iZoYWrgW,M,"""OATrp City""",LPKVG8578E,06-11-1980
LN46434,174745,6,default,2020-11-27,7,P002228,VvjejHvJ,M,"""zgRZR City""",ZUCJU9228E,15-11-2003
LN52777,336152,36,closed,2023-09-13,29,P002229,yYyWJXbD,F,"""KGmYJ City""",BYMLH4210S,03-05-1996
LN13255,39927,6,default,2024-11-24,60,P002230,vJrdfaaJ,M,"""yOJeY City""",ZGHOM6331I,26-01-1991
LN51131,378584,36,default,2023-11-13,23,P002231,KTmeNRWT,M,"""uoAEX City""",TLUTQ9361N,10-08-1999
LN70543,394819,12,active,2023-09-22,59,P002232,ANMqqaWB,M,"""rDIVN City""",TIPNF7925N,24-02-1995
LN40666,321201,6,active,2022-09-05,17,P002233,SFstJtaU,M,"""WKBwW City""",FEQZA3063U,06-02-1981
LN39634,438778,36,closed,2024-07-12,13,P002234,ZFlXDEfo,M,"""iAqbQ City""",OTRAC7220B,16-09-1983
LN35762,256700,6,active,2021-10-24,59,P002235,juKinlBD,M,"""uhiii City""",CVDNJ9764F,15-12-1995
LN37482,221054,36,default,2022-03-17,10,P002236,dpoBivDV,F,"""WNwjm City""",AMXXN2345R,28-02-1978
LN24542,420981,36,active,2022-06-11,72,P002237,TOCOSjUn,F,"""PLhgM City""",EDMAL3946V,17-03-2003
LN34958,420178,36,closed,2024-06-13,81,P002238,zAbHShhM,M,"""Psdcq City""",DLOEV9449O,15-11-2001
LN83643,32561,6,closed,2023-10-26,58,P002239,oqDvNWAV,F,"""MbLoQ City""",PMTER3759V,08-06-1971
LN76427,375053,6,default,2020-10-25,67,P002240,HAGpKkNV,M,"""vwtLK City""",RCFVN6692O,21-05-1975
LN63879,102411,24,closed,2021-04-15,38,P002241,FUJgYYOY,M,"""UgsWk City""",UWQIL6427H,27-12-1977
LN73870,329689,6,default,2021-08-01,20,P002242,dGpKMxXS,M,"""qwknb City""",QTKAW8647U,02-12-2000
LN92487,462981,36,default,2021-03-10,27,P002243,RuhlGTOv,F,"""LyIFh City""",MEMWO5538M,22-01-1977
LN47844,170537,24,active,2022-08-01,56,P002244,IIUbMmen,M,"""cgMza City""",YIMTY6167O,20-11-1999
LN37927,47033,36,closed,2022-09-17,62,P002245,TGtsnWlb,F,"""xYUAI City""",SBEQJ6063K,28-01-1989
LN70642,347616,6,default,2024-12-11,3,P002246,MPIwnbYT,M,"""hbKkn City""",WCUXL7789U,07-04-1993
LN44569,455243,12,active,2023-01-13,52,P002247,YtcwNgMs,M,"""oGjXH City""",UYLDY5130H,01-02-1997
LN38534,477125,36,active,2021-10-15,29,P002248,AceKTQMn,M,"""URsNH City""",BAHQT9622L,15-01-1983
LN94066,76970,6,active,2020-02-23,53,P002249,SjdRWRPH,F,"""SFxRP City""",XUFNS8529O,04-08-1970
LN99827,317975,12,active,2020-04-23,51,P002250,dqxqeRjv,F,"""OdurL City""",IBZWS7469H,05-01-1990
LN87634,327042,6,closed,2021-05-22,69,P002251,HapvfokM,F,"""XmeKR City""",QJVRS4347X,13-03-1989
LN81249,455857,24,closed,2023-07-22,55,P002252,bgxLotGc,F,"""uBzhV City""",KVBOF5247H,18-09-1988
LN29056,322738,6,closed,2022-10-28,52,P002253,hsYNkiCS,M,"""kRhMI City""",AYNXG2819H,13-02-1974
LN54767,180173,36,active,2023-05-03,29,P002254,astVIkEi,F,"""lMfbg City""",AKSZR2421I,20-07-1971
LN40588,133829,36,closed,2021-10-03,68,P002255,bPyOTXyo,M,"""fhSee City""",TEEQT6243M,28-03-2000
LN72095,316695,24,closed,2023-05-02,63,P002256,YTKIDbGn,M,"""eLTJQ City""",LMTTR2986D,03-08-1995
LN33359,46428,24,active,2024-06-03,42,P002257,CZgrbQXW,F,"""SFMrk City""",FFHQE8184I,02-03-1970
LN98326,82991,36,active,2022-09-22,17,P002258,UgOYHWVW,M,"""fKLqR City""",ERCSO6174O,19-05-2002
LN96564,188809,6,active,2022-09-03,44,P002259,lDLnsvEw,M,"""lNFzh City""",JAFHO4756B,17-03-1985
LN18434,22735,24,closed,2023-03-13,8,P002260,vevDhPbB,F,"""KgsId City""",WJBTG1476P,01-05-2005
LN76300,234071,12,default,2022-09-26,13,P002261,rgINBHNq,M,"""HELTw City""",EATEQ5362V,12-10-2004
LN87623,109785,12,default,2021-05-01,86,P002262,VyyfdICU,F,"""MgUwm City""",ADIEX8248N,03-01-1987
LN28534,356323,12,active,2024-07-28,57,P002263,DuVcMFoF,F,"""zDZSE City""",EMCBZ9405F,18-06-1975
LN82727,122206,24,active,2021-05-10,12,P002264,UhlGIZnp,F,"""ivrky City""",ZETEL7842V,04-12-1993
LN21288,255071,36,default,2023-05-01,7,P002265,hQiPVAFz,F,"""dfbiC City""",BDWYQ5498P,18-06-1989
LN85235,160167,12,active,2020-03-28,77,P002266,eThewtUo,M,"""KpUqh City""",ZGDYT7081N,05-02-1992
LN31204,334225,24,active,2022-07-24,26,P002267,uoSwhzxx,F,"""ptUfr City""",HWSKM6439U,16-06-1993
LN34173,252683,36,closed,2020-12-23,37,P002268,QfZZNbHV,F,"""ZzqvW City""",UEXZY4097K,15-03-2001
LN14893,484741,36,active,2022-02-17,71,P002269,rWfbsyDB,M,"""aGLPD City""",YDBGP2126Q,15-07-1997
LN39214,212560,12,active,2023-08-12,12,P002270,UPjODeJP,F,"""lJyTQ City""",ENFSB3136N,08-05-1976
LN19426,373429,24,closed,2022-06-17,71,P002271,WsNHEbjd,M,"""zwxKi City""",CVDRZ6203R,03-05-1987
LN46363,119039,24,default,2020-08-09,49,P002272,NRwizKfR,M,"""gMqEI City""",ALJRO8445U,16-11-1989
LN77463,55607,12,default,2022-05-01,8,P002273,MExnXhsa,F,"""PBxgP City""",OPTIP6351N,07-06-1992
LN36980,66857,6,closed,2023-06-21,45,P002274,eEnGkHhQ,M,"""XFZzD City""",EIPWA6500R,02-07-1984
LN15942,422328,36,active,2022-11-22,67,P002275,DksVVrZz,F,"""YNXFD City""",DRWJC7679N,27-10-2004
LN75706,181844,24,active,2021-06-08,65,P002276,VMYEcEcD,M,"""lMBLR City""",YBCJP9170Y,07-07-1973
LN27771,457160,36,active,2021-04-25,5,P002277,vLwYJBTm,F,"""pjoCu City""",CADWG1671K,25-05-1987
LN58284,319765,36,closed,2020-12-04,11,P002278,oWJPQZyz,F,"""FyguS City""",KMZKX2792M,04-04-1981
LN18271,207906,24,closed,2020-03-14,67,P002279,FLIAZpYK,F,"""LcxGY City""",LPQKA6033J,22-04-1996
LN85068,331159,6,active,2020-03-18,76,P002280,NxBVyrWu,M,"""WoSht City""",ADEHE6322H,16-05-1981
LN90531,305534,12,default,2023-10-15,3,P002281,YjmLqpyu,F,"""RBaeY City""",PXSAP8774S,09-11-1999
LN79035,10936,36,closed,2023-11-04,90,P002282,dzjfgUno,M,"""MESjU City""",NXHVH3231I,01-05-1975
LN71929,381557,36,active,2020-08-22,32,P002283,lnkPHVZy,M,"""QVUHt City""",ZPIMP7474P,24-03-1970
LN38495,282336,36,default,2021-08-06,22,P002284,SlyvNvMR,F,"""LRXUh City""",WUEAC8103J,03-05-1995
LN14166,449169,6,closed,2020-12-06,9,P002285,WmIWLfLk,F,"""NBFeC City""",SGKWS8349F,18-05-1976
LN61883,109281,36,active,2024-04-13,37,P002286,mFSyriLg,M,"""SxPTw City""",EJRII4902C,06-11-1972
LN89517,280384,36,active,2022-06-04,75,P002287,drLGAVgn,M,"""nXVvx City""",FERBK6077P,09-10-1987
LN53964,229927,6,default,2024-08-06,23,P002288,nAZyRRpK,F,"""hgAWC City""",FVDLP8196Z,09-09-1979
LN71801,105210,12,active,2022-02-24,52,P002289,NKglaChG,M,"""VPPil City""",ZGUVP2285P,07-04-1992
LN73329,84242,12,active,2022-08-10,76,P002290,BWUBmVkY,M,"""xvgbL City""",KCZIX2731J,12-04-1986
LN84036,49513,24,active,2024-01-24,24,P002291,AzizxbKA,M,"""pKwLP City""",GTZVK9140K,06-01-1993
LN20653,208578,24,active,2024-08-13,54,P002292,igPBLXwE,M,"""Lyioc City""",XFDIQ2419U,06-04-1992
LN45782,217678,24,active,2021-04-18,26,P002293,trQzYdkM,M,"""nCxsk City""",URBDD3126D,27-07-2002
LN16220,315954,24,default,2023-05-06,13,P002294,cUSyedQA,M,"""xGqCE City""",DTPWY1425L,27-05-1989
LN33815,440593,24,closed,2020-11-24,12,P002295,kXxuHEut,F,"""dhyDp City""",MSKDO1223I,02-01-2003
LN56489,99534,12,default,2022-07-23,22,P002296,eEqrrSOX,F,"""neYxM City""",UVIFV4819T,16-03-1974
LN34549,317886,36,active,2021-10-24,63,P002297,WZoGZQWT,M,"""BgvEX City""",LWTCP7683D,24-07-2002
LN94885,477209,12,closed,2021-05-18,50,P002298,WQhHsriz,F,"""TyyQP City""",ZIEXL6987Q,24-03-2003
LN69203,143972,12,active,2020-10-09,51,P002299,bjPMRGaE,F,"""TYbDJ City""",KDVQT8660H,06-02-2002
LN54454,459056,24,active,2022-07-05,89,P002300,DbEMBWPb,M,"""JwAfg City""",OJWMZ5776L,15-03-1998
LN90325,246917,24,default,2021-12-02,62,P002301,xFMfURTW,F,"""vXSyA City""",PROAR8965K,25-05-1980
LN34489,314837,6,default,2020-05-02,54,P002302,uneQgeZP,F,"""rgUYQ City""",NKVHO2822Y,14-08-1974
LN92627,148494,6,closed,2024-10-16,86,P002303,CXeMkzDd,F,"""ccBUF City""",MHMEE2126M,24-02-1979
LN68723,51677,12,closed,2020-06-18,50,P002304,wOwZwChk,F,"""klIQj City""",IXJKR3319M,20-02-2002
LN66690,172898,6,active,2024-12-24,17,P002305,HqKfHrAE,M,"""uQmlN City""",BOPGD8490A,02-08-2001
LN40907,204386,24,closed,2024-05-03,82,P002306,NMtlnjeI,F,"""DVMBb City""",ZOQBY6996V,25-04-1984
LN63883,479368,12,default,2022-08-02,74,P002307,ZBqsjkyR,F,"""iOPDL City""",QMNFU7969Y,05-07-1983
LN17923,222527,6,active,2023-09-03,18,P002308,orCBONYr,F,"""tkYtk City""",OZCKC3337Q,21-06-1984
LN58317,316947,12,active,2021-09-11,17,P002309,tNIFsNfH,M,"""LBOuK City""",FWARU4902D,28-09-1999
LN75362,284205,6,active,2020-08-09,67,P002310,CHXkFSRC,M,"""KNYrb City""",KDBSP1382T,07-02-1999
LN28721,253755,12,default,2020-05-02,3,P002311,PRIoJDLP,F,"""SmQII City""",VCOGI9025U,13-12-1974
LN52462,328952,6,active,2022-02-25,90,P002312,WqFzhoKp,M,"""RwdSi City""",KAIAE7042N,24-03-1972
LN92311,67293,36,active,2021-04-26,22,P002313,xyeqRLOa,M,"""XVUiD City""",JHCMW9180T,03-05-1973
LN75474,317299,36,active,2021-08-02,56,P002314,vsYZPyDQ,M,"""HaVZo City""",FLACQ5181M,11-10-1970
LN18599,497939,6,closed,2024-10-21,44,P002315,FFCKTreN,M,"""xIuCA City""",NCUOW9630Y,08-02-1972
LN48327,29838,12,closed,2021-10-21,8,P002316,zQpVDAcS,M,"""wSEvg City""",VKCVQ8610X,16-01-1985
LN88712,336714,6,active,2022-10-01,47,P002317,UnCKdclT,F,"""sBXZM City""",SSETY2144E,08-11-1988
LN75646,108654,12,closed,2022-08-06,86,P002318,TQnAYLJs,M,"""gQXbv City""",HEEMK3736I,20-04-2001
LN66886,137978,6,closed,2021-03-07,64,P002319,SMifqSBV,F,"""JgVfI City""",YGBFT7432F,28-06-1974
LN66860,316958,6,default,2022-07-05,84,P002320,SJhaQYci,M,"""BDXal City""",KBRJA3951E,26-08-1970
LN36714,103722,6,closed,2021-10-04,59,P002321,vINGAatv,M,"""yycOk City""",NWJVN9479M,22-10-1974
LN19205,382403,12,closed,2020-07-22,10,P002322,wVZdUgMo,M,"""lnAPt City""",ZSZEH3297G,05-08-1992
LN14459,24931,6,closed,2023-11-03,50,P002323,BzcWqLzC,F,"""EMoGO City""",LOMIK9961L,13-12-2001
LN92455,340468,24,default,2024-01-12,70,P002324,mZTHEfbS,F,"""MBJNc City""",OFJAF5208Y,20-11-1988
LN67510,117059,12,closed,2022-12-14,53,P002325,SOdFkznp,F,"""jBDNt City""",POCET9421X,15-12-1977
LN69150,420228,6,default,2020-06-22,81,P002326,dtcImfYB,M,"""hlRqb City""",OTUIL6046U,03-11-1980
LN43958,289116,12,active,2022-02-17,4,P002327,AiCUsiop,F,"""WKaDU City""",LZUAR1439F,14-04-1973
LN61564,484331,12,active,2022-05-23,17,P002328,HupjMMXM,M,"""OrUec City""",USLHJ1050B,23-04-1991
LN22908,260893,36,default,2021-06-23,18,P002329,hUqrZlKm,M,"""PzeYH City""",XBNQK5386G,12-12-1971
